nearest_university,listing_mode,gender_allowed,area_sqm,bedrooms,bathrooms,total_capacity,price,has_WiFi,has_AC,has_Elevator,has_Balcony,has_WashingMachine,has_NaturalGas
Zagazig University,EntireUnit,Male,136.2,4,2,8,6034.01,0,0,0,1,0,1
AUC,Room,Male,128.8,4,2,8,3285.05,0,1,0,0,1,1
Suez Canal University,Room,Female,142.3,3,2,5,2230.48,1,0,1,1,0,1
Helwan University,Room,Male,166.0,3,2,4,2913.99,1,1,1,1,1,1
Cairo University,Room,Male,119.6,3,2,4,3034.94,0,1,0,1,1,1
AUC,Room,Female,59.2,1,1,1,6378.32,0,0,0,0,0,0
AUC,Room,Female,99.1,3,2,5,3357.82,0,0,1,0,0,0
Alexandria University,Bed,Female,78.9,3,2,4,1070.58,0,0,0,0,0,0
Benha University,EntireUnit,Male,154.4,4,2,4,6594.58,1,1,1,0,0,0
Alexandria University,Room,Male,128.9,2,2,4,4002.12,1,0,0,0,1,1
Helwan University,Bed,Female,185.2,4,2,5,1827.98,1,0,1,1,0,0
Helwan University,EntireUnit,Male,118.7,1,1,2,5655.75,0,0,1,1,0,1
Suez Canal University,EntireUnit,Male,178.0,2,2,4,9916.89,1,1,1,1,1,1
Benha University,Bed,Female,85.3,2,1,3,1472.45,0,1,0,0,1,1
Cairo University,EntireUnit,Male,107.8,4,2,5,7689.92,1,0,0,0,1,0
Alexandria University,Bed,Female,198.6,1,1,2,7110.48,0,1,1,1,1,1
Benha University,Bed,Female,175.1,2,1,2,3977.76,0,1,1,0,0,0
Zagazig University,Bed,Female,160.6,2,1,2,3362.7,0,0,0,0,0,0
Assiut University,Bed,Male,146.2,3,2,5,944.11,0,0,0,0,0,0
Tanta University,Room,Male,180.2,3,2,6,2453.44,0,0,0,0,0,0
Tanta University,EntireUnit,Female,122.3,3,2,5,6878.39,1,1,1,1,0,1
Alexandria University,Room,Male,84.7,3,2,4,1779.56,0,0,1,0,1,0
Assiut University,EntireUnit,Male,119.8,4,2,5,5475.08,1,1,1,1,1,1
Fayoum University,Bed,Male,125.0,2,2,4,1447.0,0,1,0,0,0,0
Cairo University,Room,Male,122.7,4,2,6,1962.24,1,0,1,0,1,0
Assiut University,Room,Female,173.8,4,2,8,1887.44,0,1,0,0,1,0
Assiut University,Bed,Male,129.5,4,2,8,649.5,1,0,1,1,0,0
Helwan University,Bed,Male,145.6,4,2,4,1912.81,1,1,1,1,1,1
Benha University,EntireUnit,Female,164.0,2,1,3,8499.03,0,1,1,1,0,1
GUC,Bed,Male,167.6,2,2,4,4381.29,1,0,0,1,1,1
Tanta University,EntireUnit,Male,158.5,4,2,7,6320.18,1,0,0,1,0,1
Fayoum University,EntireUnit,Male,199.2,4,2,4,7797.79,1,1,1,0,1,1
Tanta University,Bed,Male,168.5,1,1,1,6415.72,0,0,0,0,0,1
GUC,Room,Female,175.0,3,1,3,5866.08,0,0,0,0,0,0
Ain Shams University,EntireUnit,Male,171.7,3,2,4,10684.44,1,0,0,0,0,0
Tanta University,Bed,Female,171.0,3,1,3,2150.0,0,0,0,0,1,1
GUC,Bed,Female,190.0,2,1,2,8977.12,0,0,0,0,0,1
Suez Canal University,Bed,Female,128.3,2,2,4,1382.85,0,0,1,1,1,1
Assiut University,Room,Male,128.1,3,2,5,1571.44,0,0,1,0,0,1
Zagazig University,Bed,Male,131.3,2,1,2,3434.14,0,1,1,0,0,0
Assiut University,EntireUnit,Female,187.3,1,1,1,6951.08,1,0,0,0,1,0
Minia University,EntireUnit,Female,129.3,4,2,7,5501.15,1,0,1,1,1,0
Mansoura University,Room,Female,140.1,3,2,6,2072.6,0,0,0,0,0,0
Suez Canal University,Room,Male,138.0,2,1,3,2898.04,1,0,0,1,1,1
AUC,EntireUnit,Male,163.3,4,2,6,20570.76,0,1,1,0,1,1
Minia University,EntireUnit,Female,199.8,1,1,1,8773.08,0,1,0,0,0,0
GUC,EntireUnit,Female,53.3,2,2,4,6354.45,0,1,0,0,1,1
GUC,Bed,Male,156.9,3,2,6,2209.91,0,0,0,1,0,0
Alexandria University,Bed,Female,196.5,4,2,6,1853.79,1,0,0,1,1,0
Helwan University,EntireUnit,Male,62.2,2,2,4,3036.05,0,0,0,0,1,0
Helwan University,Room,Female,135.5,4,2,4,1444.21,0,0,0,0,0,0
Assiut University,EntireUnit,Male,101.7,1,1,2,4361.16,1,0,1,0,0,0
Zagazig University,Bed,Female,126.3,4,2,7,1019.15,1,1,0,1,1,1
Helwan University,EntireUnit,Female,152.2,3,2,4,6936.83,0,0,0,0,0,0
Zagazig University,Room,Male,121.7,4,2,8,1497.04,0,0,1,0,1,1
Cairo University,EntireUnit,Female,102.1,3,1,3,6896.97,1,0,1,0,1,1
GUC,EntireUnit,Female,58.1,1,1,1,6707.49,1,0,1,1,1,1
AUC,EntireUnit,Male,116.5,2,2,4,12586.98,1,0,0,0,0,1
Benha University,Bed,Male,158.9,4,2,4,1751.36,0,0,0,0,0,1
Benha University,Room,Female,119.1,4,2,8,1391.69,0,0,0,1,1,1
Suez Canal University,Room,Female,169.8,1,1,1,8696.43,1,1,1,1,0,0
GUC,EntireUnit,Female,34.5,1,1,2,3482.26,0,0,1,1,1,0
GUC,Bed,Female,60.4,1,1,1,5671.03,0,0,0,0,0,1
Alexandria University,Room,Male,170.8,4,2,7,2846.04,1,0,1,0,1,0
AUC,Bed,Female,156.5,4,2,6,2704.92,0,1,0,0,0,0
Helwan University,Room,Female,104.9,3,2,4,2081.02,1,1,1,1,1,0
Tanta University,Bed,Female,150.9,3,2,6,1230.77,1,1,1,1,1,1
Mansoura University,Room,Male,193.2,4,2,4,2566.46,1,1,1,1,0,1
Cairo University,EntireUnit,Male,81.6,1,1,1,5377.57,0,0,0,1,0,1
Mansoura University,Room,Female,63.5,2,2,4,2208.16,1,1,1,1,1,1
AUC,Room,Male,91.8,1,1,2,11221.17,0,1,0,0,0,0
AUC,Bed,Male,81.6,2,2,4,2469.99,1,0,1,1,1,1
Cairo University,Bed,Male,140.2,2,1,2,4865.98,1,1,0,0,1,0
Benha University,EntireUnit,Male,79.4,3,2,6,3560.76,1,0,1,0,1,0
Fayoum University,EntireUnit,Female,117.5,3,1,3,5769.63,1,1,0,0,1,1
Fayoum University,Bed,Male,152.6,4,2,6,1215.58,0,1,0,0,1,0
GUC,EntireUnit,Male,118.3,2,1,3,12896.39,1,1,1,0,1,1
Ain Shams University,Room,Female,38.6,1,1,1,2229.29,0,0,0,0,0,0
Ain Shams University,EntireUnit,Female,181.3,3,2,5,11072.83,1,0,1,1,1,1
Cairo University,EntireUnit,Male,132.7,4,2,8,8880.08,0,0,1,0,0,1
Assiut University,Room,Male,127.2,1,1,2,5915.7,1,1,1,1,1,0
AUC,EntireUnit,Male,146.4,1,1,1,18670.56,1,1,1,1,1,1
Fayoum University,Bed,Female,60.5,1,1,1,2772.06,1,0,1,0,0,0
Ain Shams University,Bed,Female,198.0,3,2,6,1681.01,0,0,0,1,0,0
Helwan University,Room,Female,192.5,3,2,6,2625.93,0,0,0,0,0,0
Fayoum University,Bed,Female,133.8,2,2,4,1479.46,1,1,0,1,0,1
Zagazig University,Bed,Female,113.9,2,1,3,1890.34,0,1,1,0,0,1
AUC,Room,Male,109.8,2,2,4,6951.43,1,1,1,0,1,1
Tanta University,Room,Female,180.8,3,2,5,3243.81,1,1,1,1,1,0
GUC,Bed,Female,193.1,2,1,2,9305.88,1,0,0,0,0,1
Suez Canal University,Bed,Female,131.3,4,2,7,831.87,1,1,0,0,0,0
Assiut University,Bed,Male,119.2,3,2,4,1606.94,1,1,1,1,1,0
Suez Canal University,Bed,Female,158.9,3,2,4,1677.14,0,1,1,0,0,1
Ain Shams University,EntireUnit,Male,91.0,3,2,6,6904.09,1,1,1,1,0,1
Benha University,EntireUnit,Male,100.0,4,2,8,3926.06,0,0,0,0,0,0
Tanta University,Bed,Male,126.7,3,2,6,748.21,0,0,0,0,0,0
Minia University,EntireUnit,Male,119.6,2,2,4,4966.78,0,0,1,1,1,1
Alexandria University,EntireUnit,Male,96.1,3,2,6,7247.17,1,1,1,0,0,0
GUC,EntireUnit,Female,74.5,1,1,1,7853.97,1,0,1,0,0,0
Minia University,EntireUnit,Female,121.9,3,2,5,6589.62,1,1,1,1,1,1
Suez Canal University,Room,Male,58.9,1,1,1,2571.05,0,0,0,0,1,1
GUC,Bed,Male,107.7,1,1,2,5482.66,0,0,1,0,0,0
Suez Canal University,EntireUnit,Female,80.1,3,2,6,5152.87,1,1,1,1,0,1
Cairo University,Room,Male,121.0,4,2,4,1696.02,1,0,0,0,0,0
AUC,EntireUnit,Male,58.6,1,1,2,6699.14,1,1,0,0,1,0
GUC,EntireUnit,Male,96.0,1,1,1,11519.23,1,1,1,1,0,1
Assiut University,EntireUnit,Female,95.7,1,1,2,4720.71,1,1,1,1,1,1
Fayoum University,Bed,Female,150.4,3,1,3,2310.33,1,1,0,1,1,1
Mansoura University,Bed,Male,67.6,1,1,2,2059.9,1,0,1,1,1,1
Cairo University,EntireUnit,Female,150.0,3,2,5,11030.78,1,0,1,1,1,1
Mansoura University,Bed,Male,169.0,1,1,2,4103.38,0,1,1,1,0,0
Assiut University,Room,Female,186.9,4,2,8,1724.95,0,0,1,0,1,1
Tanta University,Room,Male,86.0,3,2,5,1324.17,0,0,1,0,0,1
Fayoum University,Room,Female,126.9,4,2,5,1164.15,0,0,0,0,0,0
Tanta University,Bed,Female,189.7,4,2,4,1995.28,1,0,0,0,0,1
Fayoum University,Room,Female,87.4,3,2,5,1509.86,1,1,1,1,1,1
Assiut University,Bed,Female,107.9,4,2,6,607.81,0,0,0,0,0,0
Tanta University,Bed,Female,116.4,1,1,1,5990.47,1,0,1,1,1,0
Tanta University,Bed,Female,136.3,1,1,2,2607.81,0,0,0,1,0,1
Fayoum University,EntireUnit,Male,75.9,1,1,1,2600.35,0,0,0,0,0,0
Minia University,Room,Female,120.5,3,2,5,1866.4,1,1,1,1,1,1
GUC,Bed,Male,164.5,2,1,2,7147.19,0,0,0,0,0,0
Cairo University,Room,Male,84.7,2,1,3,3387.23,1,1,0,1,1,1
Benha University,Bed,Female,198.5,3,2,5,1702.88,0,0,0,1,0,0
Zagazig University,Bed,Male,184.1,2,1,3,2503.56,0,1,0,1,0,1
Mansoura University,Bed,Male,118.4,3,2,5,1164.56,1,1,0,1,0,0
Suez Canal University,EntireUnit,Female,101.3,2,1,3,6532.31,1,1,1,1,1,1
Fayoum University,Room,Male,36.2,1,1,2,2175.71,1,0,1,1,0,1
Helwan University,EntireUnit,Male,104.2,3,2,4,5868.65,1,1,0,1,1,1
Alexandria University,Room,Female,151.8,3,2,4,4070.97,1,1,1,1,1,1
Zagazig University,Bed,Female,144.5,3,1,3,2315.45,1,0,1,0,0,0
Ain Shams University,EntireUnit,Male,183.0,1,1,2,11131.22,0,0,1,0,1,0
Ain Shams University,EntireUnit,Female,144.3,4,2,6,9575.15,1,1,0,1,1,1
Alexandria University,EntireUnit,Female,60.2,1,1,2,4104.4,0,1,0,0,1,0
Assiut University,Bed,Female,159.9,4,2,5,1096.72,1,0,0,0,1,0
AUC,Bed,Female,195.5,3,1,3,6847.11,0,0,0,0,0,0
Ain Shams University,Room,Male,182.8,3,1,3,3954.5,1,0,0,1,0,1
AUC,Bed,Male,122.6,4,2,8,1937.9,1,1,1,1,1,1
Mansoura University,Bed,Male,189.6,4,2,6,1700.04,0,1,1,1,0,1
Assiut University,EntireUnit,Female,29.3,1,1,1,1505.82,0,0,1,1,0,0
Minia University,Bed,Female,73.2,1,1,1,2897.58,1,0,0,0,0,1
Minia University,Room,Female,183.0,3,2,6,2062.25,0,0,0,0,0,0
Minia University,Room,Female,47.7,1,1,1,2511.22,0,1,0,1,0,1
Ain Shams University,EntireUnit,Female,109.3,3,2,6,8190.95,0,1,1,1,1,1
Helwan University,Bed,Female,193.8,4,2,5,1675.04,0,0,0,0,1,0
Helwan University,Bed,Female,186.3,3,2,6,1599.28,1,0,1,1,1,0
Benha University,Bed,Male,189.3,2,1,2,5196.13,1,1,1,1,1,1
Fayoum University,EntireUnit,Female,60.0,1,1,2,3341.72,1,1,0,1,1,1
Ain Shams University,Room,Female,61.3,2,1,3,2596.57,1,1,1,1,1,1
Benha University,EntireUnit,Female,186.4,2,1,3,8318.71,1,1,1,0,1,1
Ain Shams University,EntireUnit,Male,68.8,2,1,2,4385.56,0,1,0,1,0,0
Helwan University,Room,Male,165.1,1,1,1,7287.33,0,0,0,0,0,0
Mansoura University,Bed,Female,80.0,3,2,4,1060.08,0,1,0,0,1,1
AUC,Bed,Male,160.9,4,2,4,4788.7,1,0,1,1,0,1
Mansoura University,Room,Male,121.5,3,1,3,2102.09,1,0,0,1,0,0
Cairo University,Bed,Male,185.3,1,1,2,6353.66,1,1,0,1,1,0
Cairo University,EntireUnit,Male,107.8,3,1,3,8200.96,0,1,1,1,0,0
Zagazig University,Bed,Male,127.5,2,1,2,2923.75,0,1,0,0,1,1
Suez Canal University,Bed,Male,134.1,4,2,4,1675.06,0,0,1,1,1,1
Benha University,Bed,Male,153.6,3,2,4,1583.72,0,0,1,1,0,0
Ain Shams University,EntireUnit,Female,190.0,1,1,2,10628.99,0,0,0,0,1,0
Alexandria University,Room,Male,155.9,3,2,4,3822.36,1,1,1,1,1,1
Assiut University,EntireUnit,Male,118.0,3,2,6,4350.86,0,0,0,0,0,0
Ain Shams University,EntireUnit,Female,46.8,1,1,2,2625.94,0,0,0,0,0,0
Minia University,EntireUnit,Female,102.6,3,1,3,4349.64,0,0,0,0,1,1
Helwan University,Room,Female,188.5,3,2,4,2767.34,0,0,0,0,1,0
AUC,EntireUnit,Male,182.1,3,2,5,18209.46,1,0,1,1,1,1
Minia University,Bed,Female,145.3,3,2,6,1132.15,1,0,1,1,1,0
Ain Shams University,EntireUnit,Female,97.8,3,1,3,7134.09,1,1,1,1,1,1
Minia University,Room,Female,56.1,1,1,1,3833.64,1,1,1,1,1,1
Assiut University,Bed,Male,126.0,3,2,4,1528.82,0,1,0,1,1,0
Benha University,Room,Female,36.3,1,1,1,3084.13,1,1,0,1,1,0
Benha University,EntireUnit,Female,186.4,1,1,2,8558.71,1,0,0,0,1,0
Alexandria University,EntireUnit,Male,121.2,2,1,2,7618.03,0,0,0,0,0,0
Helwan University,Room,Male,108.1,3,1,3,1783.23,1,1,0,1,0,1
Minia University,Bed,Male,141.2,2,1,2,2811.65,1,0,1,1,1,0
Tanta University,Bed,Female,76.8,2,1,2,2481.5,1,1,1,1,1,1
Zagazig University,Bed,Female,173.5,2,1,2,3639.21,1,0,0,0,1,0
Helwan University,EntireUnit,Female,90.8,3,1,3,4325.95,1,0,1,0,0,1
GUC,Bed,Male,58.7,1,1,2,3102.93,0,1,1,1,1,1
Zagazig University,Room,Female,95.9,2,2,4,2649.89,1,0,1,1,1,1
Fayoum University,Bed,Male,186.4,3,2,5,1832.06,1,1,1,1,1,1
Tanta University,Bed,Male,134.9,4,2,7,1015.14,0,1,0,1,1,1
AUC,Room,Male,146.2,4,2,7,4155.32,0,0,0,0,1,1
Assiut University,Room,Female,134.7,1,1,2,4325.97,0,0,0,0,0,0
Benha University,Bed,Male,118.4,3,2,4,1194.32,1,0,1,0,0,0
Benha University,EntireUnit,Female,193.1,1,1,2,9535.8,1,1,1,0,0,0
GUC,Room,Female,164.6,4,2,8,3407.04,0,0,0,1,0,0
Assiut University,Room,Male,101.6,1,1,1,4845.66,1,0,1,1,1,0
Fayoum University,Room,Female,173.4,1,1,1,6318.89,0,0,0,0,0,1
Benha University,Room,Female,162.8,1,1,1,7155.0,0,0,0,1,0,0
GUC,EntireUnit,Female,67.6,1,1,1,5964.44,0,0,0,0,0,0
Zagazig University,EntireUnit,Female,111.4,4,2,8,4566.86,0,0,0,0,1,0
Tanta University,Room,Female,152.9,4,2,8,1903.03,1,1,0,1,1,1
Ain Shams University,Room,Female,160.2,4,2,8,2312.61,0,0,0,0,0,0
Helwan University,Room,Female,124.8,1,1,1,6630.51,1,1,1,1,0,0
AUC,EntireUnit,Female,128.1,1,1,2,16638.04,1,1,1,1,1,0
GUC,Room,Male,93.4,1,1,1,10101.07,1,1,1,0,1,1
Assiut University,Bed,Female,166.2,2,1,3,2812.38,1,1,1,1,0,1
Mansoura University,Bed,Male,100.9,3,2,4,1448.68,0,1,0,0,0,0
GUC,EntireUnit,Female,54.1,1,1,2,5453.95,0,0,0,0,1,0
Tanta University,Room,Female,123.3,3,1,3,2064.38,0,1,0,1,1,0
Helwan University,EntireUnit,Male,121.6,3,2,5,6749.19,1,1,1,1,1,1
Cairo University,Bed,Female,186.5,2,1,3,3875.67,1,1,1,1,1,1
Tanta University,Bed,Male,122.8,2,2,4,1319.99,0,0,0,0,0,0
Assiut University,Bed,Female,197.8,2,1,3,2715.39,1,1,0,1,1,1
Assiut University,EntireUnit,Female,137.1,4,2,7,5508.71,1,0,1,1,1,0
Ain Shams University,Room,Female,188.2,2,1,2,4925.98,0,0,0,1,0,0
Zagazig University,Room,Male,117.8,3,1,3,1967.78,0,1,0,0,0,0
AUC,Room,Female,160.9,3,2,5,5866.37,1,1,1,0,1,1
Mansoura University,Room,Female,113.2,2,2,4,3186.59,1,0,1,0,1,0
Fayoum University,Room,Male,129.6,3,2,5,1397.73,0,0,0,0,0,0
Zagazig University,Bed,Female,138.7,1,1,1,5564.61,1,0,0,1,0,1
Mansoura University,Room,Female,120.8,3,1,3,1940.95,0,0,0,0,0,0
Suez Canal University,Bed,Male,158.0,2,2,4,1604.76,0,1,0,0,0,0
Ain Shams University,Room,Male,63.6,2,1,2,2115.56,0,0,0,1,1,0
Zagazig University,Bed,Female,105.2,3,2,6,627.86,0,0,0,0,0,0
Zagazig University,Bed,Female,158.4,4,2,7,892.98,1,0,0,1,0,1
Cairo University,Bed,Male,188.9,3,2,5,2706.48,1,1,1,1,1,1
AUC,Room,Male,53.2,1,1,1,6008.62,0,0,0,0,0,0
Suez Canal University,EntireUnit,Male,144.4,1,1,2,5624.65,0,0,0,1,0,0
AUC,Room,Female,190.9,4,2,4,5002.12,0,0,1,0,0,1
Assiut University,EntireUnit,Female,71.0,1,1,1,2883.79,0,0,0,1,1,0
Helwan University,Room,Male,172.3,4,2,7,1882.34,0,0,0,0,0,0
Helwan University,Bed,Female,121.7,3,2,6,980.58,0,0,0,0,0,0
Ain Shams University,EntireUnit,Female,162.5,4,2,5,11348.87,1,1,1,1,1,1
Minia University,Room,Female,100.7,2,2,4,2511.41,0,1,1,1,1,1
Cairo University,EntireUnit,Female,126.5,4,2,5,8518.19,1,1,0,1,0,1
Alexandria University,EntireUnit,Female,104.3,4,2,4,6798.77,0,1,1,0,1,0
GUC,Room,Male,69.5,1,1,2,8835.37,0,1,1,1,1,1
Zagazig University,Bed,Male,133.1,3,2,6,934.78,0,0,1,1,1,0
Suez Canal University,Bed,Female,130.9,4,2,5,1373.83,1,1,1,1,1,1
Mansoura University,Bed,Male,84.7,2,1,2,2050.98,0,0,1,1,1,0
Minia University,Room,Male,131.3,2,1,2,2545.18,0,0,0,0,0,0
Cairo University,Room,Female,152.0,4,2,8,2637.23,0,1,0,1,0,1
Zagazig University,Bed,Male,127.1,2,1,3,1727.85,0,0,0,0,1,0
Fayoum University,Bed,Female,128.7,3,2,6,708.74,0,0,0,0,0,0
Suez Canal University,Room,Male,58.3,2,1,3,1098.14,0,0,0,0,0,1
Minia University,Room,Male,119.8,1,1,2,5448.13,1,1,0,0,0,1
Assiut University,Room,Female,74.6,2,1,2,1478.45,0,0,0,0,0,1
Mansoura University,Room,Male,170.9,1,1,1,10018.73,1,1,1,1,1,1
Suez Canal University,EntireUnit,Male,144.5,4,2,8,5407.26,0,0,0,0,0,0
Ain Shams University,Room,Male,144.1,1,1,1,9345.16,1,1,1,1,1,1
AUC,Bed,Male,89.0,1,1,2,5654.22,0,1,1,1,1,1
Minia University,Bed,Female,79.1,2,1,3,1290.15,1,1,1,0,0,1
Helwan University,EntireUnit,Male,56.6,1,1,1,2545.91,0,0,0,0,0,0
Mansoura University,Bed,Male,191.8,2,1,3,2942.05,1,0,0,0,0,0
Benha University,Bed,Female,158.4,1,1,2,3883.07,1,0,0,1,1,1
Tanta University,Bed,Female,98.8,1,1,2,2448.99,1,0,1,1,0,1
Fayoum University,Bed,Female,30.7,1,1,1,1069.92,0,0,0,0,0,0
Tanta University,Bed,Female,134.7,4,2,6,1057.03,0,1,1,0,1,1
Ain Shams University,Bed,Male,59.5,2,1,2,1671.32,0,0,0,0,0,0
Ain Shams University,Bed,Female,184.3,1,1,1,12237.31,1,0,0,1,1,1
Cairo University,Bed,Female,94.2,2,1,3,1943.52,0,1,0,1,0,0
AUC,Room,Male,152.2,2,2,4,7459.05,1,0,0,0,0,1
Helwan University,Bed,Female,117.1,4,2,7,691.09,0,0,0,0,1,0
Suez Canal University,Bed,Male,75.4,3,2,4,1101.96,1,1,1,1,1,1
GUC,Room,Female,142.0,3,1,3,4621.27,0,0,1,1,1,1
Benha University,Bed,Male,183.0,3,2,6,1103.63,0,0,0,0,0,0
Fayoum University,Room,Male,93.5,1,1,2,4490.75,0,0,1,0,1,1
Tanta University,EntireUnit,Female,175.0,4,2,7,7747.64,0,0,0,0,0,0
Tanta University,Room,Female,196.1,1,1,2,8772.3,0,1,0,0,0,0
Tanta University,EntireUnit,Male,168.3,3,1,3,8072.44,1,0,0,1,1,0
AUC,Room,Male,83.7,2,1,3,4744.03,0,0,0,1,1,0
Fayoum University,EntireUnit,Female,76.3,1,1,2,2496.79,0,0,0,0,0,0
Zagazig University,Room,Male,133.9,4,2,4,1512.71,1,1,0,1,1,0
Zagazig University,EntireUnit,Male,153.6,1,1,1,8677.44,1,1,1,1,1,1
GUC,Room,Male,102.9,3,2,6,3098.13,0,0,0,0,0,1
GUC,EntireUnit,Male,187.9,4,2,5,17049.49,0,0,0,1,1,1
Zagazig University,Bed,Male,157.3,3,2,4,1817.19,1,0,1,0,1,1
Helwan University,Room,Male,182.5,3,2,6,3087.09,1,1,1,1,1,0
AUC,EntireUnit,Female,126.2,1,1,2,14285.64,0,0,1,0,0,0
Cairo University,EntireUnit,Female,154.6,3,2,4,9718.07,0,0,1,1,0,1
Benha University,Room,Male,190.9,3,1,3,3493.42,1,1,1,1,1,1
AUC,Bed,Female,164.7,4,2,4,4486.37,1,1,1,0,0,0
Minia University,Bed,Female,192.7,3,1,3,3160.68,1,1,1,1,1,1
Assiut University,Room,Male,163.8,3,1,3,2164.29,1,1,0,1,1,0
Mansoura University,Room,Male,121.5,2,1,2,3037.1,1,0,1,1,1,1
Cairo University,EntireUnit,Female,29.3,1,1,2,1769.85,0,0,0,1,0,1
Helwan University,Room,Female,112.4,2,1,2,2279.7,0,0,0,0,0,0
Suez Canal University,EntireUnit,Male,80.7,3,2,6,4918.55,1,1,1,1,0,1
GUC,Bed,Female,105.8,1,1,2,4687.26,0,0,0,0,0,0
Ain Shams University,Bed,Female,38.8,1,1,2,986.38,0,0,0,0,0,0
Benha University,EntireUnit,Female,135.4,2,1,3,5171.38,0,0,0,0,0,0
GUC,Room,Female,141.9,4,2,6,4062.19,1,1,0,1,1,1
Helwan University,EntireUnit,Female,182.0,4,2,4,7976.38,0,0,0,0,0,0
Benha University,Bed,Male,148.3,3,2,6,1027.93,1,0,1,1,1,1
Assiut University,Bed,Female,132.1,3,2,6,1034.23,1,1,1,1,0,1
Mansoura University,Bed,Female,188.7,3,2,4,2202.15,1,1,1,1,0,0
Ain Shams University,Bed,Female,190.1,3,2,4,2615.96,0,1,1,0,0,0
Benha University,Room,Female,147.1,4,2,5,1663.33,0,0,0,1,0,1
Fayoum University,EntireUnit,Female,67.1,1,1,1,2585.81,0,0,0,0,0,0
Fayoum University,Room,Female,185.2,2,1,2,4044.2,0,1,1,1,1,0
Minia University,Bed,Male,94.8,2,2,4,752.58,0,0,0,0,0,0
GUC,Bed,Male,106.7,3,1,3,3565.4,1,1,1,0,1,1
Minia University,Bed,Female,105.0,3,1,3,1198.0,0,0,1,0,0,0
Suez Canal University,Room,Male,130.9,4,2,7,1845.86,1,1,0,1,1,1
Alexandria University,Room,Female,71.5,2,1,3,2619.76,0,1,0,1,1,0
Suez Canal University,Room,Female,174.1,2,1,2,4039.99,0,1,1,0,0,1
Fayoum University,Bed,Male,44.8,1,1,1,2397.39,0,1,0,0,0,0
Alexandria University,Room,Female,153.8,4,2,5,2877.07,1,1,1,1,1,0
Assiut University,Bed,Male,191.4,1,1,1,7846.88,1,1,1,1,0,0
AUC,Bed,Male,38.9,1,1,2,1929.24,0,0,0,0,0,0
Assiut University,Bed,Male,159.6,1,1,2,2696.45,0,0,0,1,0,0
Zagazig University,Room,Female,162.9,3,2,4,2094.96,0,0,1,0,0,0
Tanta University,EntireUnit,Male,103.3,1,1,2,4651.84,0,0,1,0,0,0
Zagazig University,Bed,Female,140.7,3,1,3,2322.89,0,1,1,0,0,0
Suez Canal University,EntireUnit,Female,154.5,4,2,6,7584.5,0,0,1,1,1,1
GUC,Room,Male,102.1,3,2,4,2952.18,0,0,0,0,0,0
Alexandria University,EntireUnit,Male,123.4,3,1,3,8981.7,1,0,1,1,1,1
AUC,EntireUnit,Female,149.2,1,1,2,18531.28,0,1,1,1,1,1
Alexandria University,EntireUnit,Male,130.8,2,1,2,8985.92,1,1,1,0,0,1
Suez Canal University,Bed,Female,184.2,2,1,3,2551.14,0,0,0,0,0,0
Assiut University,Bed,Female,179.9,3,2,6,983.2,0,0,0,0,0,0
Minia University,Room,Male,73.5,1,1,1,3621.18,0,1,0,0,0,0
AUC,Room,Male,153.0,3,1,3,5826.66,1,1,1,1,1,1
AUC,Room,Female,180.0,3,1,3,7077.68,0,0,1,0,0,0
AUC,Room,Female,128.7,4,2,4,3311.98,1,1,0,0,1,1
Mansoura University,Bed,Male,164.4,4,2,7,1273.1,0,1,1,0,1,1
Alexandria University,EntireUnit,Female,53.1,2,1,2,3482.6,0,0,1,1,1,0
Helwan University,EntireUnit,Male,77.6,1,1,1,4597.41,1,1,1,1,0,1
Mansoura University,Room,Male,196.7,4,2,4,2701.72,1,1,1,1,0,1
Assiut University,Bed,Female,187.6,4,2,7,929.33,0,0,0,0,0,1
Suez Canal University,EntireUnit,Female,134.1,2,2,4,5474.16,0,0,1,0,0,0
Zagazig University,Bed,Male,160.9,4,2,7,983.38,0,0,1,1,0,0
Tanta University,EntireUnit,Female,172.9,1,1,2,8551.31,1,1,1,1,1,1
Cairo University,Bed,Female,123.8,4,2,4,2295.0,0,1,0,1,1,0
Assiut University,Bed,Female,171.2,4,2,4,1889.87,1,1,0,1,1,0
Mansoura University,Room,Male,78.1,2,1,3,2669.18,1,1,1,1,1,1
Fayoum University,EntireUnit,Male,166.9,3,2,6,7910.96,1,1,1,1,1,1
GUC,EntireUnit,Female,193.4,1,1,1,21065.67,1,1,1,0,0,1
Benha University,EntireUnit,Male,172.5,1,1,2,7263.94,0,1,0,0,1,0
Assiut University,Bed,Male,155.4,3,2,5,1031.38,0,0,0,0,0,0
Mansoura University,Bed,Male,123.4,2,1,3,2175.66,0,0,1,0,0,1
Helwan University,Room,Female,140.2,2,1,3,4051.37,1,1,1,1,0,1
Mansoura University,Bed,Female,92.5,2,2,4,1138.84,0,0,0,0,1,0
Suez Canal University,Bed,Female,122.1,3,2,6,882.31,0,0,0,0,1,0
Tanta University,Room,Female,124.7,2,2,4,2359.84,0,0,0,0,0,0
Cairo University,Room,Male,112.7,4,2,8,2071.86,1,1,1,1,1,1
Fayoum University,EntireUnit,Male,193.9,3,2,5,8890.77,0,1,1,1,1,1
Tanta University,Bed,Female,131.1,2,2,4,1742.7,1,1,1,1,1,1
Benha University,EntireUnit,Male,125.4,3,1,3,5545.29,0,0,1,0,0,0
